cUid,cUname,cParentArea,cArea,type,sendDate,message,price,count
41261485,温大愚,知识,人文历史,4,1688122191002,,,
145112319,小楼软糖,电台,聊天电台,4,1687759950387,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1687539176162,,,
3493264843869140,你de觅桃,电台,聊天电台,4,1686291081999,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1685293473156,,,
2350559,菌烨tako,娱乐,萌宅领域,4,1684994569164,,,
178047796,中正评测,知识,科技,4,1684215882779,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1683736653933,,,
475912512,抵抗Resistance,单机游戏,独立游戏,4,1680877042116,,,
311565410,皖鸽鸽wgg,网游,最终幻想14,4,1678541897826,,,
178047796,中正评测,娱乐,视频聊天,4,1678531591943,,,
178047796,中正评测,知识,科技,4,1678371256916,,,
15251488,比熊比熊小,娱乐,舞见,4,1678201183445,,,
311565410,皖鸽鸽wgg,网游,最终幻想14,4,1678098684610,,,
567234492,玛安娜Myanna,虚拟主播,虚拟日常,4,1677935479939,,,
7445513,百花院椿channel,虚拟主播,虚拟Gamer,4,1677822839495,,,
311565410,皖鸽鸽wgg,网游,最终幻想14,4,1677748332295,,,
4059920,靖菌命,手游,黎明觉醒：生机,4,1677326311923,,,
1783244,顾跑跑,网游,最终幻想14,4,1676096745440,,,
8446999,王未来什么都行,娱乐,视频聊天,4,1674314038331,,,
2018163495,猫的总管_,娱乐,萌宅领域,4,1667663439777,,,
49631892,月隐空夜,手游,原神,4,1667630534017,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1667401841013,,,
48330353,双尾彗星,单机游戏,其他单机,4,1667401820623,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1667021204191,,,
733871,友利奈绪大魔王丶,单机游戏,恐怖游戏,4,1664903524657,,,
272740155,红烧又又yyds,娱乐,萌宅领域,4,1664716757785,,,
26177922,小须须_Arcana,娱乐,舞见,4,1664645165453,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1664294892214,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1663770460250,,,
500508001,小黑的人间观察记录,娱乐,萌宅领域,4,1663693422342,,,
560647,坂坂白,娱乐,萌宅领域,4,1663695007022,,,
8803882,莲雾雾雾,娱乐,萌宅领域,4,1663540550082,,,
8803882,莲雾雾雾,,,4,1662386540151,,,
560647,坂坂白,,,4,1662130138597,,,
1011334103,我是高情商,,,4,1661948349593,,,
11473818,岚西啊喵,,,4,1661948332815,,,
1011334103,我是高情商,,,4,1661745777606,,,
1302574539,芋可Uiko,,,4,1661733382953,,,
2084828421,爱爱爱爱爱艾妮,,,4,1661733430633,,,
2011822166,爱迟到的张锦锦,,,4,1661733441678,,,
48330353,双尾彗星,,,4,1661733464350,,,
591456,米阿尧,,,4,1661733489842,,,
337996468,抱走柒c,,,4,1660629875793,,,
5409946,-颖儿w-,,,4,1660603844424,,,
6905116,阿纪米德,,,4,1660435491713,,,
49631892,月隐空夜,,,4,1660284624772,,,
1099371313,美少女晴晴晴子,,,4,1660176083321,,,
500508001,小黑的人间观察记录,,,4,1660145324524,,,
22840678,喵呐喵喵喵,,,4,1660055421465,,,
1839002753,鹿火CAVY,,,4,1660056434497,,,
500508001,小黑的人间观察记录,,,4,1659901987362,,,
8803882,莲雾雾雾,,,4,1659902078351,,,
4059920,靖菌命,,,4,1659358489376,,,
